name,type,price_dk,season_availability,weight_g,length_cm,width_cm,height_cm,year,freight_charge
Hornfisk,fish,79.67891562531658,Winter,353.61901205340007,30.177059657453206,8.029931963117761,6.678331528379708,2023,20.222167070769995
Makrel,fish,87.95323547081236,Winter,658.046269491176,40.58984221589597,9.219072876185688,4.854021485854278,2020,5.240159099815036
Line_blåmusling,fish,79.77961308809931,Autumn,357.59016667520854,44.46872500802698,5.469876364044243,5.894905616259779,2020,6.396504444947389
Rødtunge,fish,123.65265770470471,Autumn,894.8573097256086,36.57450799142235,9.338385312530388,9.988597653375246,2021,19.378472491870856
Fjordreje,fish,92.91604212926131,Autumn,573.9976851321334,41.70463770996571,9.418883860585114,8.50946227476042,2024,11.711420305825095
Smelt,fish,94.70390547300953,Autumn,527.725418554231,30.372674347153875,11.620863832107084,7.742245242622493,2023,10.38411803306695
Ising,fish,67.49706144112902,Spring,371.246332972818,37.93388720303953,10.669842739766112,6.981812389376861,2023,5.983660104560042
Signalkrebs,fish,125.06615654526378,Summer,605.0464819113487,46.10216169589223,6.404823625143864,8.97071981510638,2024,13.559402825417054
Signalkrebs,fish,89.26434475398229,Winter,413.65432606433393,41.56972960968434,13.252594732130628,6.301790298019553,2024,14.004515399826326
Pighvar,shellfish,97.80059385412397,Winter,518.3014721968042,34.13468730436065,10.630909120665986,8.611331137285191,2024,6.465325940159477
Helleflynder,fish,147.43995490393917,Autumn,884.0126807403192,42.24216404290793,10.59518055153246,6.537490862374086,2022,10.854732306468032
Rødspætte,fish,90.12252882460803,Autumn,485.5910150413025,47.14609790636618,9.972452939844583,6.204681229449892,2023,9.956627172647897
Fjordreje,fish,93.59364210849333,Autumn,672.3909989428514,19.50058721422522,8.44672765833334,6.725025130349977,2021,12.677494873526348
Hornfisk,fish,84.2436601145584,Autumn,394.5235362311169,51.59074064955898,10.653407019246178,7.249185107032076,2023,6.351448885785039
Hvilling,fish,107.72725930460956,Spring,494.7517264254557,36.63745261318928,11.426765307785749,7.902340328132594,2023,17.258958290760525
Lange,shellfish,126.97862049108427,Spring,765.6200953453265,44.2548993324023,4.759312925963336,8.47091159022223,2021,15.712789395348981
Pighvar,fish,90.01456231389875,Spring,405.9549413318349,51.97246923645228,8.383717487961713,1.0,2020,9.829392429829046
Hvilling,fish,118.82711999835784,Autumn,771.8672836995393,26.28326302769534,9.235159088789231,6.38469888450647,2023,10.504473926463493
Aborre,fish,86.571556275847,Autumn,606.1627903183213,32.90558997572453,10.768511817082835,7.2168600452879215,2020,10.872458108722967
Havtaske,shellfish,68.07389505939213,Summer,415.6299836158598,37.11451304124295,13.57993301778138,11.01012407721666,2022,7.919780656170085
Ørred,fish,115.93684128246633,Winter,594.8611608583282,32.16246478875571,7.684777556209653,5.839994783235736,2021,9.460224676118836
Sild,fish,104.88070119093797,Spring,645.8831674440095,57.34936575836808,8.506114459546474,8.325593236199825,2024,10.256756308696799
Helleflynder,fish,101.9737689948364,Spring,593.2714943325794,31.432279061732075,8.46239766806035,10.990060619471675,2020,18.91919450525279
Sild,fish,77.85998533071823,Autumn,264.4662920164316,34.44453220513133,7.595417229686375,5.374062940105454,2020,15.854444218320008
Jomfruhummer,fish,72.95989765259998,Winter,390.9294236262697,42.04389031602977,8.958440514663213,8.787950451728804,2020,15.79941165374847
Multe,fish,78.14686709185735,Winter,462.8722046672743,27.978504739239117,12.312406659963914,6.395456332130959,2022,13.201657819820197
Blåmusling,shellfish,83.58630213712564,Spring,488.8349856349931,36.04319288243736,6.838493513906963,6.990732515421531,2021,6.360295758916321
Knurhane,shellfish,103.63095277565623,Autumn,593.1008146326017,43.17453261250175,11.28344318545871,6.393778332093371,2021,11.309140918944056
Gedde,fish,86.51601850559791,Summer,526.6551501399881,36.67139595617489,4.8942933099449935,6.536285383168228,2021,15.96424691422155
Stenbider,shellfish,68.49406730312323,Summer,299.6983461934848,39.06613141100052,8.315986010673383,13.443824295812986,2020,5.7119827049104765
Torsk,fish,110.20135871820494,Spring,557.0296776508944,34.70667887551629,9.01153209934604,9.688911744143333,2023,14.428144751617017
Slethvar,fish,108.64398318822083,Winter,591.5878617925734,24.85529690819233,15.024579018742196,10.203475723572415,2023,22.184002436208726
Levende_norsk_kongekrabbe,shellfish,102.62654358839828,Winter,583.9685671896559,43.215932113392384,9.175593085741935,8.983986973672993,2020,16.384356571552768
Havtaske,shellfish,134.26651788940194,Autumn,662.1171088331932,57.54933071647241,3.396269579647245,4.787486423196084,2022,18.00453402358514
Havtaske,fish,129.52326488613747,Autumn,625.0883231823357,40.18401630783438,4.003333279416251,8.789915940646614,2022,12.50435825203394
Makrel,shellfish,120.3397111751993,Spring,568.8770118842655,42.25264117247549,10.102088759040043,10.145859229014691,2021,15.952486964318954
Kulmule,fish,80.91342050264156,Spring,489.4751432812029,46.92722755116859,11.841312567369728,6.293201051921777,2021,8.197875213971438
Helleflynder,fish,53.51889001210837,Autumn,250.85585997260128,27.306695034533007,11.126367572881758,9.930653334322251,2024,15.160973536769642
Rødspætte,fish,119.51481475405923,Summer,564.4427328698879,57.025146581296056,10.50271031740297,9.408672419708155,2021,14.510185416679512
Knurhane,fish,105.69058946040761,Winter,531.1531530744667,42.02328796422802,13.486778792517,11.70408008962734,2020,12.83359140057325
Rødspætte,fish,96.84027238850746,Spring,540.736825579306,56.31856899089109,8.381226337788606,7.164433974972763,2020,17.553634130705092
Fjæsing,fish,71.03902471005682,Summer,308.4877136269536,32.66967004476011,12.684731668080476,5.804778035448546,2022,9.021589745902014
Knurhane,fish,83.46281582868122,Summer,337.84151893876066,58.18061922557825,5.103955344920748,7.2767437812549085,2020,10.639535424221153
Stenbider,shellfish,136.4490307631817,Autumn,657.9729279999356,47.75155494034783,7.285156501185801,10.871141986327247,2021,11.939125390248165
Pighvar,fish,84.76384858933399,Autumn,494.06672692150175,45.53040085852359,4.578875815204551,4.343188238316074,2022,6.763789532988757
Canadisk_hummer,fish,120.89827244099158,Winter,602.2251046058936,42.34024454353148,9.175464097990623,3.863248569137936,2020,12.54388694148114
Makrel,fish,105.34722464456046,Summer,504.2477564195692,37.51471381925551,9.861216348200973,8.178790557863227,2024,3.592920100412304
Canadisk_hummer,fish,96.6525275447528,Spring,504.4634209243618,52.00531658473872,10.34230447667956,7.114821414451688,2021,16.315990858369766
Flodkrebs,fish,116.86071123447773,Summer,640.7425708963997,41.40359869848047,10.185650058661404,8.01545578635137,2022,11.714531886203442
Multe,shellfish,73.62323719792272,Summer,422.5932907673939,20.32930296412848,7.217340007564816,9.89062354247173,2023,9.103892642042688
Pighvar,fish,84.9276268302815,Summer,514.4181165411475,28.828135382929972,9.429277466760354,6.894861307762295,2022,7.661881383442442
Kulmule,shellfish,85.07039288374848,Autumn,430.6587066942436,38.14154247807253,5.507659994182754,4.253988338138759,2022,10.420936463751739
Sandart,fish,87.37881533427341,Summer,434.8255658851526,43.09998983165555,14.089686925396752,12.088963114399888,2022,14.665994669553106
Ising,shellfish,72.52723620073728,Autumn,453.6241814797041,39.43411511100104,9.089121781305996,6.005543425122448,2021,14.01959930219278
Laks_vild,fish,93.6407202265704,Spring,533.3200657450569,52.18970789793663,8.533341642868926,5.881925755975805,2023,8.25452544251908
Havtaske,fish,91.42152915199591,Spring,428.1877067504784,20.488981359613756,14.766820985332249,10.207440027445193,2020,7.608217505912882
Line_blåmusling,fish,116.17271304902204,Summer,688.3634188360281,41.435879365051605,6.273260399352313,7.231021757916964,2024,14.521734049070378
Ising,fish,68.32789604955292,Autumn,365.8089046670744,21.820207746128453,6.623238657904093,7.873220295930379,2022,8.177201938770866
Fjæsing,fish,104.2079148487506,Spring,471.96925337579614,47.59712295484168,6.711339025394304,8.965580248120636,2021,11.775584960765716
Dansk_10-armet_blæksprutte,shellfish,69.8601094145447,Winter,434.04034125887375,39.05541285557997,9.796385854901557,10.167166206219992,2023,12.069271355611674
Gedde,fish,128.29825036295077,Spring,717.0466826530599,44.19609972024118,11.294894888912792,7.333078613636456,2020,12.935485805942998
Mørksej,fish,120.06749076527399,Summer,529.4832164767362,31.361170394102334,12.2190264043535,11.039904011828598,2023,15.44804397883661
Norske_kammusling_i_skal,fish,115.76241537251224,Autumn,654.7766809202952,52.79464931657751,17.715985952484907,3.728400302530389,2021,5.690370490410316
Skrubbe,fish,44.54723984425296,Summer,277.1659440444542,50.41724664058852,3.2517026373977087,9.519574473906154,2023,2.708667103801757
Flodkrebs,fish,100.09256185542179,Autumn,540.0575398803888,45.83544303011888,11.82620676737325,6.320944883964685,2023,8.889742506349583
Knurhane,shellfish,125.63473123051033,Autumn,633.4446193435156,38.7048275313656,8.328608282283307,10.744542633215982,2024,19.787030676028056
Ising,fish,107.32444269616217,Spring,512.3425983913136,45.79857285295133,8.24075455333368,8.28408895766109,2021,20.80200086040194
Aborre,fish,119.05734938769353,Summer,659.8220562598027,32.93107432012651,8.140683615238366,6.654189335981197,2024,19.923414823603085
Nordsøreje,shellfish,94.48285292655883,Summer,422.4067324849442,48.55555659020712,7.27369098757608,9.325682186043265,2023,10.61228570830083
Smelt,fish,113.96186221035876,Autumn,711.402116027837,56.49480894323921,15.053574503810356,9.786376694414503,2021,3.302270622869788
Mørksej,fish,124.2821638429183,Winter,844.8347185428875,50.70610559979186,12.526891981041707,9.283788245717275,2020,2.3000000000000003
Sort_hummer,fish,77.1733718755135,Winter,445.5742159340512,32.70397530192591,10.069587935672123,5.940607520733879,2022,8.67542445687271
Lyssej,fish,93.11670422766359,Winter,433.1746217898842,43.61417317273103,14.053047257461,7.031965752755831,2024,10.588861301312944
Fjordreje,fish,104.18254157454655,Summer,718.0076715676552,27.068584562413523,5.462413104103373,7.99185432575713,2023,17.48287684485741
Lyssej,fish,149.86787358528565,Winter,736.9358218596069,45.72390311175676,6.007884606007222,7.917480694699879,2020,15.49190511389525
Pighvar,fish,60.45946892630875,Summer,421.5709959270098,44.50603412862539,3.4660968034159367,9.499490950876694,2023,12.546063363361455
Knurhane,shellfish,53.70801296203193,Autumn,436.9719774356214,21.30183660467836,7.901756379630138,3.970197534986784,2022,7.406714053670748
Ørred,shellfish,88.45118316092389,Spring,457.732308670924,28.38216156087636,10.485095580114258,8.668654109107006,2024,7.080414032073505
Makrel,shellfish,76.98469071004939,Summer,298.33242334485846,37.16861103256233,10.308575733797005,7.42003729112672,2024,12.668987360528604
Aborre,fish,79.68894214839804,Autumn,362.2022080273703,36.991402528591735,10.44802573317964,6.322998767232096,2024,14.706434502662743
Canadisk_hummer,fish,79.32731870914844,Summer,349.37888498718985,27.905230645811947,5.766829506801755,6.515026444460801,2024,13.30265380632969
Nordsøreje,fish,86.533062656443,Winter,384.8303652343808,43.88978729352184,12.409464227842063,7.570924670964072,2021,6.740849385809388
Fjæsing,fish,93.38226945435335,Spring,494.7972668919828,42.51473608940512,10.718882554716991,1.0,2022,14.493071092443596
Fjæsing,fish,102.98635287000455,Summer,535.1322098804781,38.05730868021481,12.199162844397996,6.5974208584169,2021,13.459190448666494
Canadisk_hummer,fish,74.66354918283342,Winter,732.5750739221115,32.44208499841637,4.321713467229845,6.248370350707413,2021,6.574934531525181
Fjæsing,fish,79.81027436268482,Summer,350.24689388918137,50.48707126416564,10.93447257639337,9.065566418645249,2020,7.892123536618824
Fjæsing,fish,120.60710314739663,Autumn,647.6483597714875,56.55407113088295,6.436704280247419,6.388946634978959,2024,14.667081482983207
Aborre,fish,110.16152277420358,Summer,467.90167336617367,35.16438516153463,8.808030242345914,7.56977239965902,2021,10.421265338328903
Dansk_10-armet_blæksprutte,fish,90.43586728003108,Spring,492.5804435521351,33.878330828451794,11.60309469590915,11.084553255322604,2024,18.810077587527704
Lyssej,fish,111.78509681530653,Spring,601.2229238249905,44.91207665411997,10.27328081876774,9.988703039630847,2024,13.805194669897052
Smelt,fish,90.15931183676565,Autumn,331.59169676565523,36.419706202530136,7.4453800606620435,9.804542799886905,2020,9.261496534329362
Kuller,fish,107.77978428987498,Autumn,557.3614619276076,38.60602799336766,10.018819468553255,7.000255139178297,2023,11.45305423820171
Fjordreje,fish,101.23838035060062,Spring,524.9678312319584,47.39653151724672,5.40539405426907,9.086064558579304,2022,11.791563606133506
Knude,shellfish,103.99727575986992,Spring,573.8676896012223,20.906439124927072,13.450802187694888,7.532204399092812,2022,8.149404559088133
Pighvar,shellfish,93.86529538717039,Summer,543.3752965861727,53.183023248526695,9.384147941511246,7.607813578646124,2024,7.302094288382918
Havkat,fish,161.78450662367658,Spring,868.2950209866342,40.72680524329341,13.355649832765977,8.8193706874931,2021,14.7263935115237
Helleflynder,fish,90.78377356065648,Winter,404.3390023623026,35.8850685543782,8.42040493871187,6.806012823158135,2023,15.38825716639364
Sort_hummer,fish,70.41361615822642,Spring,420.35045674972736,39.10765845778551,8.42927203478025,10.986006208886408,2021,14.27739475994361
Lange,fish,81.88153421870733,Spring,406.5289210362853,39.62429355020519,7.707439640086461,7.679739720804125,2020,18.47046323388949
Makrel,fish,52.238019409250896,Spring,416.6784321259618,22.687986965550746,12.628521795079228,9.23672113251933,2022,9.007843114346631
Ising,fish,107.21774715763334,Winter,404.39193090402233,54.94938227453236,7.871706528014572,10.911200958514597,2022,19.2016455239272
Sort_hummer,fish,120.26914925761922,Winter,678.3524796661328,40.41325632270618,11.933786297245527,10.06330754915035,2022,7.355762854650898
Kulmule,shellfish,110.78735328993722,Summer,713.0756371984783,44.43002130447376,8.85264280699213,5.182161794618951,2021,6.841646408504934
Helleflynder,shellfish,95.99995688048129,Summer,414.38805593757854,49.51549770574043,4.0721101003251405,8.889791790019768,2023,3.4041891421134487
Sort_hummer,fish,73.61634604177699,Winter,375.1466640343657,29.788375424397,8.289057796640602,9.701438788921294,2024,9.449341556396643
Fjordreje,fish,134.88887197770225,Autumn,570.7123334579607,44.734718990352285,6.462675356911456,9.783726044321496,2023,9.182877250584513
Laks_vild,fish,71.03150038304413,Spring,417.1665433578543,37.32358909101207,10.101708171047012,5.773410331770737,2020,13.919311489171394
Ising,shellfish,115.30413456674987,Winter,594.9397726633266,48.46770775216494,6.42877679297653,6.685929525965352,2023,12.621898331454075
Hornfisk,fish,81.84071553157844,Winter,530.438453127695,18.727725796485046,12.77792530214385,9.989116471483245,2021,6.012322493311971
Rødspætte,shellfish,58.753462843981346,Summer,272.6383827504152,39.00905699758731,9.726772418940918,6.476479258634709,2023,9.69345930324124
Hornfisk,fish,114.68423616506735,Winter,732.1257801995092,33.97179344216038,9.467212015723783,7.400607886671372,2022,9.791274702996647
Knude,fish,127.91736564192573,Winter,769.3816509643282,44.32262950634156,11.967676413362748,11.15175161900394,2022,3.3304816639752945
Ørred,fish,85.16248913812134,Summer,408.0816964273421,44.70044187368202,12.891720802227589,7.904401499230421,2020,6.987645055738501
Hornfisk,fish,89.363070664321,Summer,441.8447660096024,32.92374105177974,9.939703744691045,6.546451724332314,2020,7.95425729917519
